,id_in_matched,ra,dec,StetsonK,Eta_e,Std,Skew,SmallKurtosis,Con,Meanvariance
20636,26009.0,14.2123579,-25.8853532,0.860632001954,2.91495640471,0.104975280298,-0.0512778954985,-0.487642646465,0.0,0.00640631794797
20637,26010.0,14.429708,-25.675254,0.825274001365,3.20142463999,0.193255170724,-0.378205769266,0.339300227733,0.0,0.0115252097924
20638,26011.0,14.9292815,-25.0991974,0.855017191716,3.01347735767,0.0566266535588,-0.218110382947,0.368701098677,0.0,0.00362351527403
20639,26012.0,15.4239757,-25.5388477,0.854783535616,4.28967223315,0.175408198432,-0.255307360345,-0.645866783276,0.0,0.010137041524
20640,26013.0,15.2553209,-25.4303002,0.801003121484,4.3257536915,0.150462707978,-0.456938736504,0.217359647649,0.0,0.00870513697969
20641,26015.0,14.9820328,-25.1239851,0.645538424746,2.2190060655,0.11111398686,2.33120139711,8.88813171145,0.0,0.00708388551248
20642,26016.0,15.6889087,-25.5413629,0.894870311997,3.02137496557,0.184748346597,-0.47413391733,-0.654732034131,0.0,0.0107350344868
20643,26018.0,14.2930262,-25.1726503,0.798631380412,3.02878374384,0.117403237904,-0.0302158263214,0.513889345088,0.0,0.00695414324402
20644,26019.0,14.3715214,-25.0056564,0.71237144754,4.70444873877,0.147621233982,-0.369059186013,0.81528540732,0.0,0.00854651686814
20645,26020.0,14.3490286,-25.8374842,0.765338973405,2.88400269991,0.129515458302,0.264681478204,1.06329560204,0.0,0.00781444713343
20646,26022.0,14.3300555,-25.6755813,0.778280919542,3.38976591365,0.122745565205,0.195309865539,0.934000304362,0.0,0.00749426965345
20647,26023.0,14.2358616,-25.8383069,0.682337265851,2.14765294811,0.137882791101,-1.11341270479,3.70313176107,0.0,0.00822804471291
20648,26026.0,14.8973932,-25.5528543,0.814682952621,4.22627398865,0.187368389599,-0.0425020513031,0.208816696334,0.0,0.0109504820044
20649,26027.0,15.0470076,-25.4018383,0.814941372481,5.47732898749,0.126126905941,0.0890779843259,0.192418606204,0.0,0.0073631311161
20650,26028.0,15.0076663,-25.3708381,0.860435468239,3.95831283273,0.157706220146,0.216996951338,-0.790543977009,0.0,0.00915892814088
20651,26031.0,14.613476,-25.3634587,0.781468047104,3.31244221105,0.103332712341,-0.223865460404,0.702341224376,0.0,0.00637486572746
20652,26032.0,14.3383004,-25.1673643,0.849836617939,2.44476239065,0.131970500358,0.742150202491,1.20035699952,0.0,0.00770805350363
20653,26033.0,14.5042118,-25.3049242,0.779299000467,2.4025675758,0.0857109155233,0.311858450814,3.1389499416,0.0,0.00531971163728
20654,26034.0,14.6223719,-25.3070933,0.795024851578,2.89993948821,0.0653256614245,0.597914326831,1.99465197324,0.0,0.00398204708386
20655,26035.0,14.4607984,-25.0321768,0.767136622867,3.25257882056,0.2031345119,-0.70662581516,1.0188970597,0.0,0.0117527779428
20656,26036.0,14.1836826,-25.21039,0.797562910595,3.77267644397,0.1471771922,-0.348046099517,0.491356395642,0.0,0.00850209994192
20657,26037.0,15.5237251,-25.4980936,0.833361811793,3.30653770003,0.0785405417122,0.010878372372,-0.502434132935,0.0,0.0047965298215
20658,26038.0,15.6650972,-25.415204,0.749437807222,2.83627803548,0.128255175602,0.836147162811,2.33513432658,0.0,0.00774750999478
20659,26039.0,15.6006919,-25.5277577,0.695977349801,3.35595271505,0.114103647648,1.28949583389,3.32698233881,0.0,0.00688465874531
20660,26040.0,15.6126032,-25.5515891,0.878283024858,3.28615533771,0.172123528889,0.283136389371,-0.582638242636,0.0,0.0103281467913
20661,26041.0,15.7339892,-25.3561789,0.751668133734,3.95917098233,0.124095728299,1.00566494699,2.29271756616,0.0,0.00751484947131
20662,26042.0,15.5049986,-26.0674333,0.763202233858,4.31320149899,0.0680169298456,0.416713342166,1.52490227808,0.0,0.00412175207505
20663,26044.0,15.5069831,-26.1383574,0.864884086973,4.72742559633,0.165923822579,-0.325676175711,-0.345977407699,0.0,0.00976637796526
20664,26045.0,15.3735486,-26.0214563,0.710762942092,2.1963096613,0.0924094515281,0.931706255676,2.8997036234,0.0,0.00563244258744
20665,26046.0,15.3251068,-26.1667733,0.830205112089,3.01147152999,0.102743536439,-0.204150803318,-0.167140843644,0.0,0.00626513827444
20666,26047.0,15.4934516,-26.1627312,0.771650055428,2.63252758188,0.0933830342655,0.186471573125,-0.142893282801,0.0,0.00566585256829
20667,26048.0,15.3227497,-25.941093,0.855476359562,3.74930066782,0.159200731909,1.01053428874,1.33607722945,0.0,0.0095310796199
20668,26049.0,15.2880223,-25.9298649,0.765938083009,4.66682998236,0.145538842456,-0.530546197763,1.31000521167,0.0,0.0085790095874
20669,26050.0,15.2927349,-25.9541946,0.871439460595,2.10497690755,0.214993609522,0.0216243604663,-0.812820319061,0.0,0.0125735784765
20670,26051.0,15.4864677,-26.2036065,0.85799203551,3.68592533102,0.14529444652,0.243688357653,-0.799460477388,0.0,0.00845563585731
20671,26052.0,15.7462554,-25.559034,0.781220827632,3.22410258502,0.133676799137,0.762190201666,2.18410770419,0.0,0.00799982379103
